,收盘价,开盘价,最高价,最低价,持仓量,持仓量变动,成交量,家人多头席位数,家人空头席位数,家人多头持仓量,家人空头持仓量,机构多头席位数,机构空头席位数,机构多头持仓量,机构空头持仓量,ma5,ma10,ma20,diff5_10,diff5_20,DKX,MADKX,成交量MA10,成交量放大信号,IV上涨信号,家人净多头席位,家人净多头持仓量,机构净多头席位,机构净多头持仓量,持仓量变幅,CB_index,IV,IV_pct,趋势排名分位数
20250909,4426.2,4438.0,4463.0,4401.2,112541.0,-10007.0,73565.0,1.0,0.0,0.0,-492.0,3.0,-1.0,12575.0,-1628.0,4423.04,4445.76,4366.27,-22.72000000000025,56.77000000000044,4414.731904761905,4354.49153968254,109235.0,,,1.0,-492.0,2.0,10947.0,-0.08891870518299998,0.3551156358994652,0.1564,0.41704374057315247,0.0806
20250910,4432.4,4430.8,4461.8,4405.0,113485.0,944.0,76988.0,2.0,-1.0,0.0,-1276.0,2.0,-1.0,13514.0,-1735.0,4423.52,4450.6,4379.35,-27.08000000000084,44.16999999999916,4421.508095238096,4370.141460317461,105605.5,,,1.0,-1276.0,1.0,11779.0,0.008318279948891925,0.4091843057571973,0.1351,0.25641025641025644,0.0806
20250911,4562.0,4424.0,4562.2,4413.6,115085.0,1600.0,96412.0,0.0,-1.0,0.0,-1495.0,3.0,-1.0,14640.0,-1289.0,4466.039999999999,4460.76,4399.26,5.279999999998836,66.77999999999884,4434.644761904762,4384.875761904762,102641.0,,,-1.0,-1495.0,2.0,13351.0,0.013902767519659381,0.4018839160603229,0.1721,0.5354449472096532,0.0806
20250912,4523.2,4557.0,4565.8,4517.0,103677.0,-11408.0,83488.0,2.0,-2.0,0.0,-2063.0,2.0,-1.0,14027.0,-1760.0,4479.36,4462.46,4414.95,16.89999999999964,64.40999999999985,4448.028095238096,4398.347428571429,98385.8,,,0.0,-2063.0,1.0,12267.0,-0.11003404805308796,0.3341155809172008,0.1595,0.42525174283501166,0.0645
20250915,4527.8,4533.0,4563.6,4518.8,86544.0,-17133.0,73627.0,1.0,-1.0,0.0,-850.0,2.0,-1.0,13874.0,-2506.0,4494.32,4464.179999999999,4429.45,30.14000000000033,64.86999999999989,4459.963968253967,4410.429920634921,96334.5,,,0.0,-850.0,1.0,11368.0,-0.19796866333887964,0.4256954020941189,0.1675,0.48721920991479484,0.0645
20250916,4516.8,4542.0,4554.0,4489.6,79227.0,-7317.0,76486.0,1.0,0.0,0.0,-68.0,2.0,-1.0,12382.0,-3183.0,4512.44,4467.74,4444.48,44.69999999999982,67.95999999999913,4469.127619047619,4421.222111111111,91730.8,,0.206655,1.0,-68.0,1.0,9199.0,-0.09235487901851641,0.376229417738281,0.1797,0.581719597211464,0.0484
20250917,4553.2,4518.0,4559.2,4497.2,61553.0,-17674.0,72782.0,0.0,-1.0,0.0,-1946.0,2.0,-1.0,14095.0,-2409.0,4536.6,4480.059999999999,4458.64,56.54000000000087,77.96000000000004,4478.448571428572,4431.315777777778,86939.0,,0.22954,-1.0,-1946.0,1.0,11686.0,-0.2871346644355271,0.4440539708166905,0.1996,0.7358636715724245,0.0161
20250918,4487.2,4545.0,4577.4,4448.0,39525.0,-22028.0,65747.0,1.0,-1.0,0.0,-1732.0,2.0,-1.0,15850.0,-2230.0,4521.64,4493.84,4468.89,27.80000000000018,52.75,4483.081746031747,4441.149920634921,80122.3,,,0.0,-1732.0,1.0,13620.0,-0.5573181530676787,0.5165384751356538,0.171,0.5143299767621999,0.0484
20250919,4464.4,4455.0,4490.0,4440.8,151383.0,111858.0,80743.0,1.0,-1.0,618.0,-1954.0,2.0,-1.0,17590.0,-2740.0,4509.88,4494.62,4472.41,15.26000000000022,37.47000000000025,4482.698888888889,4449.913698412698,78377.4,,,0.0,-1336.0,1.0,14850.0,0.7389072749251897,0.5170804515973532,0.171,0.5143299767621999,0.1613
20250922,4484.0,4475.0,4488.0,4447.2,149528.0,-1855.0,65934.0,0.0,-1.0,0.0,-1961.0,2.0,-1.0,14258.0,-2768.0,4501.12,4497.719999999999,4472.879999999999,3.400000000000546,28.24000000000069,4483.72015873016,4457.595380952381,76577.2,,0.24012,-1.0,-1961.0,1.0,11490.0,-0.01240570327965331,0.3517374100140633,0.2088,0.8071262587141752,0.1935
20250923,4483.8,4495.0,4513.0,4408.8,159890.0,10362.0,101402.0,0.0,-1.0,0.0,-2201.0,2.0,-1.0,12732.0,-3088.0,4494.52,4503.48,4474.62,-8.960000000000036,19.89999999999964,4484.476666666666,4464.569857142857,79360.9,121682.4,,-1.0,-2201.0,1.0,9644.0,0.06480705485020952,0.3901708140055342,0.202,0.7544539116963596,0.2258
20250924,4530.0,4468.8,4531.2,4463.2,151864.0,-8026.0,86527.0,1.0,-1.0,1770.0,-2145.0,2.0,-1.0,14525.0,-2413.0,4489.88,4513.24,4481.92,-23.35999999999967,7.960000000000036,4487.563174603175,4471.175365079365,80314.8,,,0.0,-375.0,1.0,12112.0,-0.05284991834799557,0.4127025552942334,0.1932,0.6862896979085982,0.2903
20250925,4562.2,4523.4,4587.6,4522.0,154619.0,2755.0,80775.0,1.0,-1.0,0.0,-2195.0,2.0,-1.0,15953.0,-1914.0,4504.88,4513.26,4487.01,-8.38000000000011,17.86999999999989,4494.532857142856,4477.164174603175,78751.1,,,0.0,-2195.0,1.0,14039.0,0.01781799132060096,0.3866092133243085,0.1824,0.6026336173508908,0.2903
20250926,4525.0,4550.0,4570.8,4525.0,150988.0,-3631.0,71448.0,1.0,-1.0,2397.0,-2441.0,2.0,-1.0,13389.0,-2501.0,4517.0,4513.44,4487.95,3.5600000000004,29.05000000000018,4499.719999999999,4482.333365079365,77547.1,,,0.0,-44.0,1.0,10888.0,-0.024048268736588337,0.3163510382432004,0.1847,0.6204492641363285,0.3226
20250929,4604.6,4530.0,4639.8,4515.2,165254.0,14266.0,97301.0,1.0,-1.0,0.0,-3690.0,2.0,-1.0,14596.0,-2365.0,4541.12,4521.120000000001,4492.65,19.99999999999909,48.47000000000025,4509.097460317461,4487.246714285715,79914.5,116761.2,,0.0,-3690.0,1.0,12231.0,0.08632771370133249,0.3209619772086216,0.1861,0.6312935708752905,0.3226
20250930,4618.0,4615.0,4631.8,4601.0,153795.0,-11459.0,63292.0,1.0,-1.0,0.0,-3230.0,2.0,-1.0,12823.0,-2121.0,4567.96,4531.24,4499.49,36.72000000000025,68.47000000000025,4521.26476190476,4492.460428571429,78595.1,,,0.0,-3230.0,1.0,10702.0,-0.07450827400110537,0.2826205461548495,0.181,0.5917893106119287,0.2742
20251009,4689.2,4639.0,4715.0,4627.2,163300.0,9505.0,78704.0,1.0,-2.0,0.0,-4365.0,3.0,-1.0,14734.0,-1407.0,4599.8,4544.84,4512.45,54.96000000000004,87.35000000000036,4538.416825396826,4498.457253968254,79187.3,,,-1.0,-4365.0,2.0,13327.0,0.058205756276791185,0.2797393878460241,0.1364,0.24632068164213786,0.2258
20251010,4592.2,4664.0,4674.4,4576.2,162971.0,-329.0,96227.0,1.0,-2.0,0.0,-4940.0,2.0,-1.0,14673.0,-2834.0,4605.8,4555.339999999999,4524.59,50.46000000000095,81.21000000000004,4548.052380952381,4504.954317460318,82235.3,,,-1.0,-4940.0,1.0,11839.0,-0.0020187640745899576,0.3043033138883886,0.1508,0.35786212238574744,0.2258
20251013,4562.6,4520.0,4574.4,4493.0,163856.0,885.0,97200.0,1.0,-2.0,0.0,-3391.0,2.0,-1.0,14683.0,-3389.0,4613.320000000001,4565.160000000001,4529.89,48.15999999999985,83.43000000000029,4550.613809523809,4511.745809523809,83881.0,,,-1.0,-3391.0,1.0,11294.0,0.005401083878527488,0.3237393040219005,0.1683,0.4934159566227731,0.2258
20251014,4507.2,4588.6,4609.0,4480.0,162441.0,-1415.0,107698.0,1.0,-1.0,0.0,-3210.0,2.0,-1.0,12902.0,-3805.0,4593.84,4567.48,4532.6,26.35999999999967,61.23999999999978,4551.568888888889,4518.530682539682,88057.4,129237.6,,0.0,-3210.0,1.0,9097.0,-0.00871085501812966,0.3993725591061783,0.1731,0.530596436870643,0.3226
20251015,4576.4,4522.0,4587.8,4501.0,160428.0,-2013.0,86223.0,0.0,-1.0,0.0,-2548.0,2.0,-1.0,14857.0,-3469.0,4585.52,4576.74,4540.11,8.779999999999745,45.40999999999985,4553.990634920635,4525.482079365079,86539.5,,,-1.0,-2548.0,1.0,11388.0,-0.012547684942778069,0.3386589982665621,0.149,0.34391944229279625,0.3548
20251016,4590.0,4561.0,4618.0,4561.0,161774.0,1346.0,87781.0,0.0,-1.0,0.0,-2672.0,2.0,-1.0,13317.0,-3665.0,4565.679999999999,4582.74,4547.99,-17.0600000000004,17.6899999999996,4558.255873015873,4532.551349206349,86664.9,,,-1.0,-2672.0,1.0,9652.0,0.008320249236589316,0.3420846841274029,0.1421,0.2904725019364834,0.4032
20251017,4485.2,4582.0,4596.0,4468.0,163234.0,1460.0,99982.0,0.0,-1.0,0.0,-2389.0,2.0,-1.0,11265.0,-3790.0,4544.28,4575.039999999999,4544.15,-30.75999999999931,0.1300000000001091,4555.982380952381,4538.696301587302,88585.6,,,-1.0,-2389.0,1.0,7475.0,0.008944215053236459,0.565193178652514,0.1421,0.2904725019364834,0.4516
20251020,4506.8,4523.0,4549.8,4490.8,156399.0,-6835.0,71457.0,0.0,-2.0,0.0,-4164.0,2.0,-1.0,11281.0,-3832.0,4533.12,4573.219999999999,4543.33,-40.09999999999945,-10.21000000000004,4553.231904761906,4544.047492063492,88586.5,,0.20631,-2.0,-4164.0,1.0,7449.0,-0.04370232546243902,0.5381140044617205,0.1794,0.5793958171959722,0.4032
20251021,4577.6,4528.2,4599.2,4521.0,157558.0,1159.0,77133.0,1.0,-1.0,1950.0,-2142.0,2.0,-1.0,14015.0,-2696.0,4547.2,4570.52,4545.82,-23.31999999999971,1.380000000000109,4555.233333333332,4548.661079365079,86569.7,,,0.0,-192.0,1.0,11319.0,0.007356021274705188,0.5372946129736301,0.1654,0.47095274980635166,0.4516
20251022,4563.4,4559.0,4579.4,4536.8,151558.0,-6000.0,65140.0,0.0,-1.0,0.0,-1981.0,2.0,-1.0,10794.0,-2501.0,4544.6,4565.059999999999,4548.15,-20.45999999999913,-3.549999999999272,4556.670158730159,4552.201619047619,86754.5,,,-1.0,-1981.0,1.0,8293.0,-0.039588804286147875,0.5404564415024763,0.1684,0.4941905499612703,0.4194
20251023,4580.8,4555.4,4589.6,4505.4,160208.0,8650.0,84087.0,1.0,-1.0,0.0,-1875.0,2.0,-1.0,10430.0,-2411.0,4542.76,4554.219999999999,4549.53,-11.45999999999913,-6.769999999999527,4558.725555555555,4554.232492063491,87292.8,,,0.0,-1875.0,1.0,8019.0,0.0539923099970039,0.5601911617216835,0.173,0.5298218435321456,0.4677
20251024,4634.8,4592.0,4634.8,4592.0,153415.0,-6793.0,74172.0,0.0,-1.0,0.0,-1549.0,2.0,-1.0,9183.0,-1216.0,4572.68,4558.48,4556.91,14.19999999999982,15.77000000000044,4565.701746031747,4555.997428571429,85087.3,,,-1.0,-1549.0,1.0,7967.0,-0.044278590750578495,0.5840241788427849,0.16,0.42912470952749815,0.5161
20251027,4684.4,4672.0,4697.8,4660.8,157785.0,4370.0,71074.0,0.0,-1.0,0.0,-1383.0,3.0,-1.0,8920.0,-649.0,4608.2,4570.66,4567.91,37.53999999999996,40.28999999999996,4577.545873015873,4558.690634920635,82474.7,,,-1.0,-1383.0,2.0,8271.0,0.027695915327819502,0.5732310827397773,0.1594,0.42447714949651427,0.5484
20251028,4669.6,4680.0,4719.0,4660.4,155110.0,-2675.0,72481.0,0.0,-1.0,0.0,-2026.0,3.0,0.0,9781.0,-924.0,4626.6,4586.9,4577.190000000001,39.70000000000073,49.40999999999985,4588.434920634921,4562.377238095238,78953.0,,,-1.0,-2026.0,3.0,8857.0,-0.017245825543162917,0.5466685107411902,0.1533,0.37722695584817967,0.5645
20251029,4732.6,4685.0,4732.6,4678.6,156239.0,1129.0,65655.0,0.0,-1.0,0.0,-2180.0,3.0,0.0,9458.0,-352.0,4660.440000000001,4602.52,4589.63,57.92000000000098,70.8100000000004,4601.74761904762,4567.152936507936,76896.2,,,-1.0,-2180.0,3.0,9106.0,0.007226108718053751,0.5664994789326351,0.1541,0.38342370255615793,0.5484
20251030,4690.0,4723.2,4741.0,4680.0,160853.0,4614.0,87251.0,0.0,-1.0,0.0,-1281.0,3.0,-1.0,10182.0,-400.0,4682.280000000001,4612.52,4597.63,69.76000000000113,84.65000000000055,4612.739523809524,4572.601301587301,76843.2,,,-1.0,-1281.0,2.0,9782.0,0.028684575357624663,0.5515322345304371,0.1457,0.31835786212238576,0.3387
20251031,4631.4,4691.6,4699.4,4627.4,160463.0,-390.0,85956.0,0.0,-1.0,0.0,-1055.0,2.0,-1.0,8449.0,-1945.0,4681.6,4627.14,4601.09,54.46000000000004,80.51000000000022,4618.377142857144,4578.840777777777,75440.6,,,-1.0,-1055.0,1.0,6504.0,-0.002430466836591613,0.4861938876134806,0.1547,0.3880712625871418,0.3548
20251103,4634.8,4637.0,4642.2,4577.6,157779.0,-2684.0,72223.0,0.0,-1.0,0.0,-1280.0,2.0,-1.0,8259.0,-3188.0,4671.68,4639.940000000001,4606.58,31.73999999999978,65.10000000000036,4620.552063492065,4585.572793650794,75517.2,,,-1.0,-1280.0,1.0,5071.0,-0.01701113582922949,0.5161133665066805,0.1475,0.3323005422153369,0.371
20251104,4589.0,4629.6,4639.4,4558.2,155987.0,-1792.0,74377.0,0.0,-1.0,0.0,-894.0,2.0,-1.0,8965.0,-3589.0,4655.559999999999,4641.08,4605.8,14.47999999999956,49.75999999999931,4620.005873015873,4592.050047619048,75241.6,,,-1.0,-894.0,1.0,5376.0,-0.01148813683191548,0.5823416696190198,0.1514,0.3625096824167313,0.4355
20251105,4596.6,4536.6,4621.4,4536.0,156249.0,262.0,73216.0,1.0,-1.0,0.0,-879.0,2.0,-1.0,9729.0,-3432.0,4628.360000000001,4644.4,4604.73,-16.03999999999905,23.63000000000011,4617.457777777779,4598.128809523811,76049.2,,,0.0,-879.0,1.0,6297.0,0.0016768107315886821,0.593175697291233,0.1472,0.3299767621998451,0.5161
20251106,4670.8,4611.0,4682.6,4608.0,154733.0,-1516.0,71116.0,1.0,-1.0,0.0,-1036.0,2.0,-1.0,10410.0,-3090.0,4624.52,4653.4,4603.809999999999,-28.8799999999992,20.71000000000095,4622.584761904762,4604.514730158731,74752.1,,,0.0,-1036.0,1.0,7320.0,-0.00979752218337394,0.6083264903015261,0.1394,0.26955848179705655,0.5323
20251107,4659.4,4656.0,4676.8,4638.0,149916.0,-4817.0,56412.0,0.0,-1.0,0.0,-1347.0,2.0,-1.0,10306.0,-2739.0,4630.12,4655.86,4607.17,-25.73999999999978,22.94999999999982,4627.861428571428,4610.730698412699,72976.1,,,-1.0,-1347.0,1.0,7567.0,-0.032131326876384106,0.6169731358273222,0.1352,0.23702556158017032,0.5484
20251110,4672.0,4675.0,4678.0,4626.4,156162.0,6246.0,69883.0,0.0,-1.0,0.0,-1045.0,2.0,-1.0,10577.0,-3102.0,4637.559999999999,4654.62,4612.64,-17.0600000000004,24.91999999999916,4633.353809523811,4616.311492063493,72857.0,,,-1.0,-1045.0,1.0,7475.0,0.03999692626887463,0.6497185911838995,0.1351,0.23625096824167313,0.5968
20251111,4626.8,4684.4,4690.6,4618.4,151427.0,-4735.0,70771.0,0.0,-1.0,0.0,-2043.0,2.0,-1.0,9911.0,-3430.0,4645.12,4650.34,4618.62,-5.220000000000255,26.5,4636.442222222224,4621.112222222223,72686.0,,,-1.0,-2043.0,1.0,6481.0,-0.031269192416147715,0.5864303819271913,0.1397,0.2718822618125484,0.6774
20251112,4628.0,4628.6,4649.4,4593.8,157009.0,5582.0,79009.0,0.0,-1.0,0.0,-2179.0,2.0,-1.0,9150.0,-3668.0,4651.4,4639.88,4621.2,11.51999999999953,30.19999999999982,4637.27111111111,4624.664571428572,74021.4,,,-1.0,-2179.0,1.0,5482.0,0.035552102108796314,0.6265409489526964,0.1367,0.1930116472545756,0.6935
20251113,4677.0,4620.0,4682.4,4617.6,149415.0,-7594.0,70414.0,0.0,-1.0,0.0,-2146.0,2.0,-1.0,10284.0,-2722.0,4652.639999999999,4638.58,4625.55,14.05999999999949,27.08999999999924,4641.350634920635,4627.525682539684,72337.7,,,-1.0,-2146.0,1.0,7562.0,-0.050824883713147945,0.6588231007625016,0.1281,0.12146422628951738,0.6935
20251114,4600.4,4650.0,4661.8,4600.0,149958.0,543.0,67288.0,0.0,-1.0,0.0,-2069.0,2.0,-1.0,9320.0,-3636.0,4640.84,4635.48,4631.309999999999,5.359999999999673,9.530000000000655,4640.533174603176,4629.741285714286,70470.9,,0.160885,-1.0,-2069.0,1.0,5684.0,0.0036210138838874886,0.5985694013191412,0.1399,0.2196339434276206,0.7097
20251117,4581.4,4596.2,4605.0,4558.8,154108.0,4150.0,69751.0,1.0,-1.0,0.0,-1165.0,2.0,-1.0,8707.0,-3551.0,4622.719999999999,4630.139999999999,4635.04,-7.420000000000073,-12.32000000000062,4635.976507936508,4631.283730158731,70223.7,,,0.0,-1165.0,1.0,5156.0,0.026929166558517403,0.6024693687478807,0.1387,0.10037878787878786,0.7258
20251118,4555.0,4571.0,4586.0,4530.4,158826.0,4718.0,76476.0,1.0,-1.0,0.0,-1180.0,2.0,-1.0,9222.0,-3883.0,4608.359999999999,4626.74,4633.91,-18.38000000000102,-25.55000000000109,4629.17507936508,4632.200650793651,70433.6,,0.18492,0.0,-1180.0,1.0,5339.0,0.029705463840932846,0.6811578140708614,0.1608,0.309659090909091,0.7097
20251119,4565.2,4558.6,4587.0,4544.2,156324.0,-2502.0,76820.0,1.0,-1.0,0.0,-1112.0,2.0,-1.0,10648.0,-3608.0,4595.799999999999,4623.6,4634.0,-27.80000000000109,-38.20000000000073,4622.637619047619,4632.718634920635,70794.0,,,0.0,-1112.0,1.0,7040.0,-0.016005219927842172,0.6910415004182322,0.1368,0.08238636363636376,0.7581
20251120,4539.2,4590.8,4599.2,4535.2,165189.0,8865.0,83141.0,0.0,-1.0,0.0,-1454.0,2.0,-1.0,10958.0,-3937.0,4568.24,4610.44,4631.92,-42.19999999999982,-63.68000000000029,4615.201904761906,4631.980349206349,71996.5,,,-1.0,-1454.0,1.0,7021.0,0.05366580099159145,0.7141748019157957,0.1464,0.17329545454545464,0.7419
20251121,4428.4,4509.6,4521.4,4427.2,176897.0,11708.0,112829.0,0.0,-1.0,0.0,-1048.0,2.0,-1.0,9658.0,-4006.0,4533.839999999999,4587.34,4621.6,-53.50000000000091,-87.76000000000113,4598.508095238095,4629.045015873016,77638.2,135394.8,,-1.0,-1048.0,1.0,5652.0,0.06618540732742782,0.8866943148186958,0.1464,0.17329545454545464,0.7581
20251124,4435.2,4451.0,4454.6,4408.8,168604.0,-8293.0,82507.0,1.0,-1.0,0.0,-1159.0,2.0,-1.0,11731.0,-3758.0,4504.599999999999,4563.66,4609.14,-59.0600000000004,-104.5400000000009,4580.955714285714,4623.805206349206,78900.6,,0.18791,0.0,-1159.0,1.0,7973.0,-0.04918625892624137,0.5526959273998375,0.1634,0.33428030303030304,0.7903
20251125,4473.0,4458.8,4504.0,4455.6,160808.0,-7796.0,77751.0,0.0,-1.0,0.0,-1501.0,2.0,-1.0,12156.0,-3588.0,4488.2,4548.28,4599.309999999999,-60.07999999999993,-111.1099999999997,4567.525714285715,4616.913555555556,79598.6,,,-1.0,-1501.0,1.0,8568.0,-0.04848017511566589,0.5479933344599655,0.1503,0.2102272727272727,0.5968
20251126,4493.0,4482.8,4519.0,4471.0,155905.0,-4903.0,70583.0,0.0,-1.0,0.0,-1409.0,2.0,-1.0,13068.0,-3004.0,4473.76,4534.78,4587.33,-61.01999999999953,-113.5699999999997,4557.322539682538,4608.918698412699,78756.0,,,-1.0,-1409.0,1.0,10064.0,-0.03144863859401559,0.5965399570230174,0.1386,0.09943181818181827,0.6452
20251127,4492.6,4499.0,4549.0,4487.6,155679.0,-226.0,72122.0,0.0,-1.0,0.0,-1713.0,2.0,-1.0,13716.0,-3150.0,4464.440000000001,4516.34,4577.46,-51.89999999999964,-113.0199999999995,4549.095873015873,4599.693222222222,78926.8,,,-1.0,-1713.0,1.0,10566.0,-0.0014517051111582165,0.5801268461503589,0.141,0.12215909090909086,0.8226
20251128,4505.8,4492.0,4515.8,4476.0,148801.0,-6878.0,64947.0,1.0,-1.0,647.0,-1623.0,2.0,-1.0,13313.0,-2607.0,4479.92,4506.879999999999,4571.18,-26.95999999999913,-91.26000000000022,4541.333333333334,4589.773238095238,78692.7,,,0.0,-976.0,1.0,10706.0,-0.04622280764242176,0.6052944315735542,0.1381,0.09708737864077678,0.7903
20251201,4555.4,4516.8,4555.8,4511.8,145600.0,-3201.0,68600.0,0.0,-1.0,0.0,-1595.0,2.0,-1.0,15083.0,-1904.0,4503.960000000001,4504.28,4567.21,-0.3199999999987995,-63.24999999999909,4538.384444444445,4580.014031746032,78577.6,,,-1.0,-1595.0,1.0,13179.0,-0.02198489010989011,0.6357098749097865,0.128,0.0,0.7742
20251202,4535.8,4555.4,4559.8,4521.6,138432.0,-7168.0,55827.0,0.0,-1.0,0.0,-1849.0,2.0,-1.0,16137.0,-2124.0,4516.52,4502.360000000001,4564.55,14.15999999999985,-48.02999999999975,4535.681904761905,4570.664714285714,76512.7,,,-1.0,-1849.0,1.0,14013.0,-0.05177993527508091,0.6578479099572526,0.1291,0.013613861386138487,0.7581
20251203,4518.2,4538.2,4556.0,4504.2,142198.0,3766.0,67863.0,0.0,-1.0,0.0,-2016.0,2.0,-1.0,15876.0,-2128.0,4521.56,4497.66,4560.629999999999,23.90000000000055,-39.0699999999988,4531.425396825398,4561.543492063493,75617.0,,,-1.0,-2016.0,1.0,13748.0,0.026484198089987202,0.6260496342836642,0.1312,0.0396039603960397,0.7903
20251204,4530.6,4525.0,4547.8,4500.8,136475.0,-5723.0,63708.0,1.0,-1.0,1055.0,-2149.0,2.0,-1.0,16212.0,-1832.0,4529.16,4496.8,4553.620000000001,32.35999999999967,-24.46000000000095,4528.370952380953,4552.860396825397,73673.7,,,0.0,-1094.0,1.0,14380.0,-0.041934420223484155,0.6585889511691451,0.1292,0.01485148514851493,0.7581
20251205,4574.4,4525.0,4588.4,4516.4,143296.0,6821.0,84754.0,1.0,-1.0,0.0,-2633.0,2.0,-1.0,13916.0,-1486.0,4542.88,4511.4,4549.37,31.48000000000047,-6.489999999999782,4528.565714285714,4545.866158730159,70866.2,,,0.0,-2633.0,1.0,12430.0,0.04760077043322912,0.6346146060052081,0.1211,0.0,0.7742
20251208,4613.2,4590.0,4635.0,4589.6,132821.0,-10475.0,76082.0,0.0,-1.0,0.0,-2123.0,2.0,-1.0,12991.0,-1412.0,4554.44,4529.2,4546.429999999999,25.23999999999978,8.010000000000218,4534.156825396825,4541.186269841271,70223.7,,,-1.0,-2123.0,1.0,11579.0,-0.07886554084068031,0.6116912796384131,0.1215,0.004561003420752537,0.7581
20251209,4583.2,4611.4,4618.8,4571.8,125588.0,-7233.0,63877.0,0.0,-1.0,0.0,-1751.0,2.0,-1.0,12191.0,-1686.0,4563.92,4540.22,4544.249999999999,23.69999999999982,19.67000000000098,4538.253968253968,4538.259095238095,68836.3,,,-1.0,-1751.0,1.0,10505.0,-0.057593082141605884,0.617259610662022,0.1189,0.0,0.7097
20251210,4574.2,4576.0,4583.6,4532.0,121027.0,-4561.0,75990.0,0.0,-1.0,0.0,-1513.0,2.0,-1.0,11757.0,-2601.0,4575.120000000001,4548.34,4541.56,26.78000000000065,33.5600000000004,4540.180158730158,4536.544857142857,69377.0,,0.150995,-1.0,-1513.0,1.0,9156.0,-0.037685805646673884,0.63322229444639,0.1313,0.13793103448275854,0.8226
20251211,4539.6,4585.2,4593.2,4534.6,111889.0,-9138.0,64930.0,1.0,-1.0,1980.0,-1466.0,2.0,-1.0,11395.0,-3253.0,4576.92,4553.039999999999,4534.690000000001,23.88000000000102,42.22999999999956,4541.661904761903,4535.801460317461,68657.8,,0.151455,0.0,514.0,1.0,8142.0,-0.08167022674257524,0.6337313659129582,0.1317,0.14238042269187992,0.8387
20251212,4574.0,4559.6,4581.6,4526.0,113155.0,1266.0,74003.0,1.0,-1.0,2288.0,-3263.0,2.0,-1.0,12528.0,-2564.0,4576.839999999999,4559.86,4533.37,16.97999999999956,43.46999999999935,4544.179206349206,4536.086047619048,69563.4,,,0.0,-975.0,1.0,9964.0,0.011188193186337325,0.6230720488188304,0.1208,0.021134593993325904,0.9516
20251215,4545.6,4548.0,4593.2,4545.0,94777.0,-18378.0,68323.0,1.0,-1.0,1533.0,-3464.0,2.0,-1.0,12520.0,-2722.0,4563.320000000001,4558.88,4531.58,4.440000000000509,31.74000000000069,4545.880634920635,4536.835666666667,69535.7,,,0.0,-1931.0,1.0,9798.0,-0.1939078046361459,0.6418330968972202,0.1221,0.035595105672969904,0.9516
20251216,4499.4,4540.8,4547.0,4473.8,90761.0,-4016.0,79947.0,1.0,-1.0,1505.0,-2072.0,2.0,-1.0,14780.0,-3813.0,4546.559999999999,4555.24,4528.8,-8.680000000000291,17.75999999999931,4543.446666666667,4537.612142857143,71947.7,,0.161345,0.0,-567.0,1.0,10967.0,-0.04424808012251959,0.684507186613445,0.1403,0.23804226918798665,0.9677
20251217,4578.2,4499.4,4598.2,4492.4,61935.0,-28826.0,84998.0,1.0,-1.0,640.0,-2051.0,2.0,-1.0,12210.0,-2864.0,4547.36,4561.24,4529.45,-13.88000000000011,17.90999999999985,4545.654761904761,4539.03507936508,73661.2,,,0.0,-1411.0,1.0,9346.0,-0.46542342778719625,0.7123325531749829,0.1294,0.11679644048943248,0.9677
20251218,4550.4,4560.0,4573.6,4542.4,37690.0,-24245.0,53558.0,0.0,-1.0,0.0,-1791.0,2.0,-1.0,12963.0,-2662.0,4549.52,4563.219999999999,4530.01,-13.69999999999982,19.50999999999931,4548.334285714284,4541.031412698412,72646.2,,0.164335,-1.0,-1791.0,1.0,10301.0,-0.6432740780047758,0.7003843650760957,0.1429,0.26696329254727463,0.9839
20251219,4527.0,4515.0,4557.0,4506.8,162769.0,125079.0,66095.0,2.0,0.0,763.0,0.0,2.0,-1.0,12294.0,-1648.0,4540.12,4558.48,4534.940000000001,-18.36000000000058,5.179999999999382,4547.549365079365,4542.929777777777,70780.3,,,2.0,763.0,1.0,10646.0,0.7684448512923222,0.6867377020954978,0.104,0.0,0.9839
20251222,4564.8,4542.2,4579.2,4542.2,157800.0,-4969.0,53962.0,2.0,0.0,852.0,0.0,2.0,-1.0,12966.0,-1277.0,4543.96,4553.64,4541.42,-9.680000000000291,2.539999999999964,4549.687301587302,4544.482825396824,68568.3,,,2.0,852.0,1.0,11689.0,-0.031489226869455,0.5541302008304777,0.14,0.3435114503816795,1.0
20251223,4571.4,4570.0,4599.0,4561.4,163660.0,5860.0,52645.0,1.0,-1.0,619.0,-1286.0,2.0,-1.0,15037.0,-1002.0,4558.36,4552.46,4546.34,5.899999999999636,12.01999999999953,4552.966349206349,4545.954063492063,67445.1,,,0.0,-667.0,1.0,14035.0,0.03580593914212392,0.5649240412729735,0.1413,0.38061224489795925,0.9516
20251224,4595.0,4573.0,4608.4,4559.0,164967.0,1307.0,58846.0,1.0,-1.0,531.0,-949.0,2.0,-1.0,14301.0,-1067.0,4561.719999999999,4554.54,4551.440000000001,7.179999999999382,10.27999999999884,4557.006190476191,4547.636666666667,65730.7,,0.17181,0.0,-418.0,1.0,13234.0,0.007922796680548232,0.5216989820146529,0.1494,0.5089686098654709,0.9516
