,收盘价,开盘价,最高价,最低价,持仓量,持仓量变动,成交量,家人多头席位数,家人空头席位数,家人多头持仓量,家人空头持仓量,机构多头席位数,机构空头席位数,机构多头持仓量,机构空头持仓量,ma5,ma10,ma20,diff5_10,diff5_20,DKX,MADKX,成交量MA10,成交量放大信号,ATRMA14,ATR60D60pct,推荐止损宽度,家人净多头席位,家人净多头持仓量,机构净多头席位,机构净多头持仓量,持仓量变幅,CB_index,IV,IV_pct,趋势横截面分位数,趋势历史分位数,CB_index历史分位数
20250725,7029.664,6912.056,7048.3159,6908.0415,262948.0,-3720.0,301165.0,2.0,-2.0,8741.0,-1666.0,0.0,-3.0,0.0,-34291.0,6894.292780000001,6802.61532,6755.651124999999,91.67746000000079,138.6416550000013,6781.821128730157,6732.167546412699,304270.3,,1.520164537425998,2.207522438566519,3.727686975992516,0.0,7075.0,-3.0,-34291.0,-0.014147283873617597,0.2169102238795849,,,0.5616,0.35,0.7299
20250728,6859.5277,7035.3926,7073.0872,6829.2239,250443.0,-12505.0,293499.0,2.0,-1.0,8977.0,-1468.0,0.0,-3.0,0.0,-32588.0,6899.64712,6813.32108,6761.52541,86.32603999999992,138.1217099999994,6797.940337857141,6738.65389831746,300808.7,,1.718324382227838,2.247387726074072,3.96571210830191,1.0,7509.0,-3.0,-32588.0,-0.049931521344178116,0.1296676977435252,,,0.6027,0.3963,0.6904
20250729,6902.8758,6890.0163,6936.7899,6860.2005,249659.0,-784.0,198397.0,2.0,-1.0,9138.0,-1522.0,1.0,-3.0,0.0,-30413.0,6909.25632,6837.49675,6768.81134,71.75957000000017,140.4449800000002,6811.217276349206,6747.373441293651,288548.5,,1.730462246024249,2.247387726074072,3.977849972098321,1.0,7616.0,-2.0,-30413.0,-0.003140283346484605,0.0278304793714201,,,0.4795,0.2068,0.6556
20250730,6945.9986,6909.098,6998.7113,6906.1836,252083.0,2424.0,215036.0,2.0,-1.0,8698.0,-1512.0,1.0,-3.0,0.0,-27928.0,6932.0928,6863.87149,6778.755065,68.2213099999999,153.3377350000001,6827.846161428572,6758.563697936508,287785.9,,1.719514232752736,2.207522438566519,3.927036671319255,1.0,7186.0,-2.0,-27928.0,0.009615880483808905,0.1075868434875194,,,0.5068,0.2089,0.6851
20250731,6904.1856,6951.3535,6989.8684,6878.4688,243421.0,-8662.0,256898.0,2.0,-1.0,5664.0,-1919.0,1.0,-3.0,185.0,-29175.0,6928.45034,6884.86947,6788.7326,43.58087000000069,139.71774,6841.633154206351,6771.866997682539,288193.1,,1.72249570048449,2.177196122053948,3.899691822538438,1.0,3745.0,-2.0,-28990.0,-0.035584440126365434,0.2063524407489805,,,0.6438,0.4141,0.7279
20250801,6804.1244,6906.4675,6906.4675,6791.1817,269684.0,26263.0,274890.0,2.0,-1.0,5643.0,-1555.0,1.0,-2.0,1669.0,-26070.0,6883.342419999999,6888.817599999999,6796.268235,-5.475180000000364,87.07418499999858,6846.124510952382,6785.501035873016,273396.4,,1.732824800790457,2.17423725064783,3.907062051438287,1.0,4088.0,-1.0,-24401.0,0.09738434612361134,0.0744035613835052,,,0.6027,0.3584,0.6755
20250804,6744.5762,6805.9437,6834.0905,6717.045,273790.0,4106.0,203891.0,2.0,-1.0,5506.0,-1678.0,1.0,-2.0,1383.0,-25675.0,6860.35212,6879.99962,6800.53559,-19.64749999999913,59.81653000000097,6842.97475706349,6797.886835587301,262044.0,,1.695534700758821,2.17423725064783,3.869771951406651,1.0,3828.0,-1.0,-24292.0,0.014996895430804631,0.0668334399591461,,,0.589,0.4171,0.6718
20250805,6726.9045,6697.2433,6738.4334,6686.5114,274559.0,769.0,178025.0,2.0,-1.0,5438.0,-1932.0,1.0,-2.0,1592.0,-24759.0,6825.157859999999,6867.207089999999,6803.18245,-42.04922999999962,21.9754099999991,6834.876955,6808.395103896825,248691.4,,1.70404974464557,2.123404654652735,3.827454399298305,1.0,3506.0,-1.0,-23167.0,0.0028008551895949505,0.0378078551659671,,,0.5753,0.4186,0.6505
20250806,6774.168,6710.0168,6804.373,6682.3745,279485.0,4926.0,236514.0,2.0,-1.0,5318.0,-1791.0,2.0,-1.0,2634.0,-23857.0,6790.791740000001,6861.44227,6806.478515,-70.65052999999898,-15.68677499999922,6829.961811666667,6817.208340912698,240194.9,,1.75360184430392,2.086560813864535,3.840162658168454,1.0,3527.0,1.0,-21223.0,0.01762527505948441,0.0047417854219212,,,0.5753,0.4201,0.6294
20250807,6735.7626,6780.7156,6797.212,6727.026,276149.0,-3336.0,217058.0,1.0,-1.0,4479.0,-2038.0,1.0,-2.0,2530.0,-23202.0,6757.10714,6842.77874,6804.94149,-85.67159999999967,-47.83435000000009,6825.159856666669,6823.955594992064,237537.3,,1.665712813598396,2.068993418645516,3.734706232243911,0.0,2441.0,-1.0,-20672.0,-0.012080434837714423,0.0993875207618467,,,0.5616,0.4396,0.6849
